,Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,pos_score,neg_score,obj_score,conv_pos,conv_neg,conv_pos(w=3),conv_neg(w=3),conv_pos(w=5),conv_neg(w=5),emo_flag
0,0,once,once,0.113,0.728,5.82440591697994,ADV,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,1,when,when,0.728,0.919,7.562213604926971,ADV,1,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,2,i,i,0.919,1.025,8.500758884952813,PRON,1,3,2,3,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.25,0
3,3,was,was,1.025,1.158,8.84891128785763,AUX,1,2,1,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.2,0
4,4,six,six,1.158,1.464,5.20893955539682,NUM,1,3,1,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.15,0
5,5,years,years,1.464,1.671,6.569635686214575,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0
6,6,old,old,1.671,1.973,6.186188047557115,ADJ,1,1,5,2,0.375,0.0,0.625,0.375,0.0,0.375,0.0,0.375,0.05,0
7,7,i,i,2.342,2.48,8.500758884952813,PRON,1,2,2,2,0.0,0.25,0.75,0.1875,0.25,0.1875,0.25,0.30000000000000004,0.25,0
8,8,saw,saw,2.48,2.687,5.319491601779443,VERB,1,2,1,2,0.0,0.0,1.0,0.09375,0.125,0.09375,0.125,0.22499999999999998,0.2,0
9,9,a,a,2.687,2.8510000000000004,9.87220326249636,DET,1,5,1,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.15000000000000002,0.15,0
10,10,magnificent,magnificent,2.8510000000000004,3.723,2.8668187734606527,ADJ,1,1,1,1,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.575,0.35,0
11,11,picture,picture,3.723,4.297,4.623795650111256,NOUN,1,1,2,2,0.0,0.0,1.0,0.25,0.125,0.25,0.125,0.4,0.25,0
12,12,in,in,4.297,4.357,9.970445020661009,ADP,1,2,1,2,0.0,0.0,1.0,0.125,0.0625,0.125,0.0625,0.3,0.15,0
13,13,a,a,4.357,4.437,9.87220326249636,DET,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.1,0
14,14,book,book,4.437,4.725,5.735862368119613,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.05,0
15,15,about,about,4.725,4.947,7.212146964996865,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,16,the,the,4.947,5.053,11.115800481137065,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,17,primeval,primeval,5.053,5.634,0.7837645481435593,NOUN,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,18,forest,forest,5.634,6.247000000000001,4.18950321539533,NOUN,1,1,6,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,19,called,called,6.247000000000001,6.827000000000001,6.034284544290911,VERB,1,2,1,2,0.25,0.0,0.75,0.25,0.0,0.25,0.0,0.25,0.0,0
20,20,real,real,6.827000000000001,7.277,5.437557433639541,ADJ,1,2,1,2,0.0,0.0,1.0,0.125,0.0,0.125,0.0,0.2,0.0,0
21,21,life,life,7.277,7.567,6.64488288543893,NOUN,1,1,1,1,0.0,0.0,1.0,0.0625,0.0,0.0625,0.0,0.15,0.0,0
22,22,stories,stories,7.567,8.339,4.203677178632328,NOUN,1,1,7,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0
23,23,it,it,9.247,9.432,8.891153872448442,PRON,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0
24,24,showed,showed,9.432,9.755,4.46720612645257,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,25,a,a,9.755,9.812,9.87220326249636,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,26,boa,boa,9.812,10.176,-0.218790539432732,NOUN,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,27,constrictor,constrictor,10.176,10.876,-0.54771439135241,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,28,swallowing,swallowing,10.876,11.487,1.3006275343627989,VERB,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,29,a,a,11.487,11.592,9.87220326249636,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,30,wild,wild,11.592,12.0,4.130837198581126,ADJ,1,1,1,1,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0
31,31,animal,animal,12.0,12.416,4.439446125541368,NOUN,1,1,6,2,0.0,0.0,1.0,0.125,0.125,0.125,0.125,0.2,0.2,0
32,32,here,here,13.144,13.344,6.305070181538051,ADV,1,3,2,3,0.0,0.0,1.0,0.0625,0.0625,0.0625,0.0625,0.15,0.15,0
33,33,is,is,13.344,13.469,9.270023374137356,AUX,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0
34,34,a,a,13.469,13.509,9.87220326249636,DET,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.05,0
35,35,copy,copy,13.509,13.9,4.022508366603221,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,36,of,of,13.9,13.999,10.576559568665022,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,37,the,the,13.999,14.079,11.115800481137065,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,38,drawing,drawing,14.079,14.464,4.078045789252598,NOUN,1,1,6,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,39,it,it,15.86,16.023,8.891153872448442,PRON,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,40,said,said,16.023,16.264,6.866599895560644,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,41,in,in,16.264,16.365,9.970445020661009,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,42,the,the,16.365,16.437,11.115800481137065,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,43,book,book,16.437,16.755,5.735862368119613,NOUN,1,1,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,44,boa,boa,17.219,17.584,-0.218790539432732,NOUN,1,4,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,45,constrictors,constrictors,17.584,18.322,-2.149606528396965,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,46,swallow,swallow,18.322,18.812,1.979386372196398,VERB,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,47,their,their,18.812,18.984,7.910517241993412,DET,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,48,prey,prey,18.984,19.458,2.566717024985566,NOUN,1,2,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,49,whole,whole,19.458,19.913,5.813383984571282,ADV,1,2,3,3,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0
50,50,without,without,19.913,20.334,6.379206863561576,ADP,1,2,1,2,0.0,0.0,1.0,0.25,0.0,0.25,0.0,0.4,0.0,0
51,51,chewing,chewing,20.334,20.902,1.3385211796482073,VERB,1,2,5,3,0.0,0.0,1.0,0.125,0.0,0.125,0.0,0.3,0.0,0
52,52,then,then,21.561,21.876,7.007600613951853,ADV,1,4,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0
53,53,they,they,21.876,22.006,8.044690441969406,PRON,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0
54,54,are,are,22.006,22.106,8.452121194672523,AUX,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,55,not,not,22.106,22.306,8.652789949703957,PART,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,56,able,able,22.306,22.566,5.444234241448191,ADJ,1,2,1,2,0.125,0.0,0.875,0.125,0.0,0.125,0.0,0.125,0.0,0
57,57,to,to,22.566,22.706,10.106224294072677,PART,1,3,1,2,0.0,0.0,1.0,0.0625,0.0,0.0625,0.0,0.1,0.0,0
58,58,move,move,22.706,23.371,4.778787302151899,VERB,1,2,8,3,0.0,0.0,1.0,0.03125,0.0,0.03125,0.0,0.075,0.0,0
59,59,and,and,23.371,23.626,10.263048328453316,CCONJ,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0
60,60,they,they,23.626,23.745,8.044690441969406,PRON,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025,0.0,0
61,61,sleep,sleep,23.745,24.149,4.165563842309942,VERB,1,2,1,2,0.0,0.125,0.875,0.0,0.125,0.0,0.125,0.0,0.125,0
62,62,for,for,24.149,24.256,9.022419166371732,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.1,0
63,63,the,the,24.256,24.356,11.115800481137065,DET,1,3,1,2,0.0,0.0,1.0,0.0,0.03125,0.0,0.03125,0.0,0.075,0
64,64,six,six,24.356,24.786,5.20893955539682,NUM,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
65,65,months,months,24.786,25.135,5.033114075856682,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025,0
66,66,it,it,25.135,25.226,8.891153872448442,PRON,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,67,takes,takes,25.226,25.496,4.668426635623106,VERB,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,68,for,for,25.496,25.606,9.022419166371732,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,69,digestion,digestion,25.606,26.339,2.0382679228469973,NOUN,1,2,14,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,70,so,so,27.292,27.777,7.514636259384674,ADV,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,71,i,i,27.777,27.887,8.500758884952813,PRON,1,3,2,3,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.25,0
72,72,thought,thought,27.887,28.167,5.9129893602315375,VERB,1,3,1,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.2,0
73,73,a,a,28.167,28.266,9.87220326249636,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.15,0
74,74,lot,lot,28.266,28.487,4.524935793277486,NOUN,1,1,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0
75,75,about,about,28.487,28.737,7.212146964996865,ADP,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
76,76,the,the,28.737,28.854,11.115800481137065,DET,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,77,adventures,adventures,28.854,29.387,2.357262654284741,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,78,of,of,29.387,29.474,10.576559568665022,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79,79,the,the,29.474,29.587,11.115800481137065,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,80,jungle,jungle,29.587,30.101,2.21046980408624,PROPN,1,1,9,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81,81,and,and,30.296,30.548,10.263048328453316,CCONJ,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,82,in,in,30.548,30.734,9.970445020661009,ADP,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,83,turn,turn,30.734,31.394,5.137502866038513,NOUN,1,2,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,84,i,i,31.394,31.6,8.500758884952813,PRON,1,3,2,3,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.25,0
85,85,managed,managed,31.6,32.13,3.7296854485061903,VERB,1,3,1,2,0.125,0.0,0.875,0.125,0.125,0.125,0.125,0.125,0.2,0
86,86,with,with,32.13,32.231,8.78902023454392,ADP,1,2,1,2,0.0,0.0,1.0,0.0625,0.0625,0.0625,0.0625,0.1,0.15,0
87,87,a,a,32.231,32.286,9.87220326249636,DET,1,2,1,2,0.0,0.0,1.0,0.03125,0.0,0.03125,0.0,0.075,0.1,0
88,88,coloured,colored,32.286,32.6,3.2308043957334744,ADJ,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.05,0
89,89,pencil,pencil,32.6,33.125,2.4895624613241942,NOUN,1,1,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025,0.0,0
90,90,to,to,33.399,33.524,10.106224294072677,PART,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91,91,make,make,33.524,33.764,6.456125806273467,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
92,92,my,my,33.764,34.034,7.222784972952155,DET,1,4,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93,93,first,first,34.034,34.414,7.06373286043649,ADJ,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94,94,drawing,drawing,34.414,34.824,4.078045789252598,VERB,1,1,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95,95,my,my,35.258,35.463,7.222784972952155,DET,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,96,drawing,drawing,35.463,35.876,4.078045789252598,NOUN,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,97,number,number,35.876,36.363,6.280152363629598,NOUN,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,98,one,one,36.363,36.647,7.9086812336929855,NUM,1,1,12,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,99,it,it,37.186,37.311,8.891153872448442,PRON,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,100,looked,looked,37.311,37.631,5.159400067361368,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101,101,like,like,37.631,37.891,6.800971528784123,SCONJ,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
102,102,this,this,37.891,38.326,8.485516748555685,DET,1,2,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,103,i,i,39.608,39.791,8.500758884952813,PRON,1,4,2,3,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.25,0
104,104,showed,showed,39.791,40.103,4.46720612645257,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.2,0
105,105,my,my,40.103,40.273,7.222784972952155,DET,1,3,2,3,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.15,0
106,106,masterpiece,masterpiece,40.273,40.943000000000005,1.3547778939020978,NOUN,1,2,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0
107,107,to,to,40.943000000000005,41.053,10.106224294072677,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
108,108,the,the,41.053,41.113,11.115800481137065,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109,109,grownups,grownups,41.113,41.934,-1.16883091108088,NOUN,1,1,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110,110,and,and,41.934,42.083,10.263048328453316,CCONJ,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111,111,i,i,42.083,42.243,8.500758884952813,PRON,1,3,2,3,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.25,0
112,112,asked,asked,42.243,42.613,5.393491173417632,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.2,0
113,113,them,them,42.613,42.729,7.325675828357647,PRON,1,2,2,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.15,0
114,114,if,if,42.729,42.838,7.59155894453893,SCONJ,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0
115,115,my,my,42.838,43.024,7.222784972952155,DET,1,4,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
116,116,drawing,drawing,43.024,43.346,4.078045789252598,NOUN,1,2,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
117,117,frightened,frightened,43.346,43.793,2.649431898613798,VERB,1,2,1,2,0.375,0.0,0.625,0.375,0.0,0.375,0.0,0.375,0.0,1
118,118,them,them,43.793,44.011,7.325675828357647,PRON,1,2,8,3,0.0,0.0,1.0,0.1875,0.0,0.1875,0.0,0.30000000000000004,0.0,0
119,119,they,they,44.39,44.589,8.044690441969406,PRON,1,3,2,3,0.0,0.0,1.0,0.09375,0.0,0.09375,0.0,0.22499999999999998,0.0,0
120,120,answered,answered,44.589,44.945,3.995113371960244,VERB,1,2,1,2,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.15000000000000002,0.25,0
121,121,me,me,44.945,45.18,6.944665633002234,PRON,1,2,2,2,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.07500000000000001,0.2,0
122,122,why,why,45.739,45.91,5.677506943243938,ADV,1,3,2,3,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.15,0
123,123,would,would,45.91,46.213,7.530855461230048,VERB,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0
124,124,anyone,anyone,46.213,46.674,4.200909352450131,PRON,1,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
125,125,be,be,46.674,46.81,8.716207971151853,AUX,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
126,126,frightened,frightened,46.81,47.294,2.649431898613798,VERB,1,2,1,2,0.375,0.0,0.625,0.375,0.0,0.375,0.0,0.375,0.0,1
127,127,by,by,47.294,47.444,8.691902515208051,ADP,1,2,1,2,0.0,0.0,1.0,0.1875,0.0,0.1875,0.0,0.30000000000000004,0.0,0
128,128,a,a,47.444,47.558,9.87220326249636,DET,1,2,1,2,0.0,0.0,1.0,0.09375,0.0,0.09375,0.0,0.22499999999999998,0.0,0
129,129,hat,hat,47.558,48.092,3.358081090588527,NOUN,1,1,10,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0
130,130,my,my,49.13,49.315,7.222784972952155,DET,1,4,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0
131,131,drawing,drawing,49.315,49.665,4.078045789252598,NOUN,1,2,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132,132,was,was,49.665,49.82899999999999,8.84891128785763,AUX,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,133,not,not,49.82899999999999,50.035,8.652789949703957,PART,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134,134,of,of,50.035,50.145,10.576559568665022,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,135,a,a,50.145,50.243,9.87220326249636,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
136,136,hat,hat,50.243,50.645,3.358081090588527,NOUN,1,1,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,137,it,it,51.109,51.503,8.891153872448442,PRON,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138,138,showed,showed,51.503,51.754,4.46720612645257,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139,139,a,a,51.754,51.81399999999999,9.87220326249636,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,140,boa,boa,51.81399999999999,52.194,-0.218790539432732,PROPN,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,141,constrictor,constrictor,52.194,52.854,-0.54771439135241,PROPN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,142,digesting,digesting,52.854,53.555,-0.2558087985637263,VERB,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,143,an,an,53.555,53.667,8.146593170634153,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,144,elephant,elephant,53.667,54.232,2.170892009643163,NOUN,1,1,6,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
145,145,i,i,55.085,55.583,8.500758884952813,PRON,1,4,2,3,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.25,0
146,146,then,then,55.583,55.887,7.007600613951853,ADV,1,3,2,3,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.2,0
147,147,drew,drew,55.887,56.1,3.71732112774524,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.15,0
148,148,the,the,56.1,56.254,11.115800481137065,DET,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0
149,149,inside,inside,56.254,56.78,4.509275835589345,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0
150,150,of,of,56.78,56.87,10.576559568665022,ADP,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,151,the,the,56.87,56.95,11.115800481137065,DET,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,152,boa,boa,56.95,57.24,-0.218790539432732,PROPN,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
153,153,constrictor,constrictor,57.24,58.12,-0.54771439135241,NOUN,1,1,8,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
154,154,so,so,58.12,58.37,7.514636259384674,SCONJ,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
155,155,that,that,58.37,58.51,9.22325659724273,SCONJ,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,156,the,the,58.51,58.6,11.115800481137065,DET,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157,157,grownups,grownups,58.6,59.17,-1.16883091108088,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
158,158,could,could,59.17,59.32,7.023669903578493,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,159,understand,understand,59.32,60.093,4.948759890378168,VERB,1,2,6,3,0.375,0.0,0.625,0.375,0.0,0.375,0.0,0.375,0.0,0
160,160,they,they,60.612,60.737,8.044690441969406,PRON,1,3,2,3,0.0,0.0,1.0,0.1875,0.0,0.1875,0.0,0.30000000000000004,0.0,0
161,161,always,always,60.737,61.167,5.90347996943943,ADV,1,2,2,2,0.0,0.0,1.0,0.09375,0.0,0.09375,0.0,0.22499999999999998,0.0,0
162,162,need,need,61.167,61.337,5.847132176218062,VERB,1,2,1,2,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.4,0.25,0
163,163,to,to,61.337,61.427,10.106224294072677,PART,1,3,1,2,0.0,0.0,1.0,0.125,0.125,0.125,0.125,0.275,0.2,0
164,164,have,have,61.427,61.692,8.165193017977023,AUX,1,2,1,2,0.0,0.0,1.0,0.0625,0.0625,0.0625,0.0625,0.15,0.15,0
165,165,things,things,61.692,61.987,5.802329833380781,NOUN,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0
166,166,explained,explained,61.987,62.676,4.219992881576647,VERB,1,2,8,3,0.25,0.0,0.75,0.25,0.0,0.25,0.0,0.3,0.05,0
167,167,my,my,63.594,63.803,7.222784972952155,DET,1,5,2,3,0.0,0.0,1.0,0.125,0.0,0.125,0.0,0.2,0.0,0
168,168,drawing,drawing,63.803,64.152,4.078045789252598,NOUN,1,2,1,2,0.0,0.0,1.0,0.0625,0.0,0.0625,0.0,0.15,0.0,0
169,169,number,number,64.152,64.512,6.280152363629598,NOUN,1,1,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0
170,170,two,two,64.512,64.954,7.1771715426270255,NUM,1,2,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0
171,171,looked,looked,64.954,65.279,5.159400067361368,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,172,like,like,65.279,65.54899999999999,6.800971528784123,SCONJ,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
173,173,this,this,65.54899999999999,65.973,8.485516748555685,DET,1,2,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,174,the,the,67.14,67.205,11.115800481137065,DET,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,175,grownups,grownups,67.205,67.794,-1.16883091108088,NOUN,1,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,176,advised,advised,67.794,68.20100000000001,2.9401667081042824,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
177,177,me,me,68.20100000000001,68.285,6.944665633002234,PRON,1,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178,178,to,to,68.285,68.449,10.106224294072677,PART,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
179,179,leave,leave,68.449,68.735,4.949397984625066,VERB,1,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180,180,aside,aside,68.735,69.245,3.757262139475193,ADJ,1,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
